,number,opened_by
78156,INC0018554,239
78157,INC0018555,17
78158,INC0018555,17
78159,INC0018555,17
78160,INC0018555,17
78161,INC0018555,17
78162,INC0018555,17
78163,INC0018555,17
78164,INC0018555,17
78165,INC0018555,17
78166,INC0018556,301
78167,INC0018556,301
78168,INC0018556,301
78169,INC0018556,301
78170,INC0018556,301
78171,INC0018556,301
78172,INC0018556,301
78173,INC0018557,17
78174,INC0018557,17
78175,INC0018557,17
78176,INC0018558,17
78177,INC0018558,17
78178,INC0018558,17
78179,INC0018559,24
78180,INC0018559,24
78181,INC0018559,24
78182,INC0018560,40
78183,INC0018560,40
78184,INC0018560,40
78185,INC0018560,40
78186,INC0018560,40
78187,INC0018560,40
78188,INC0018560,40
78189,INC0018560,40
78190,INC0018560,40
78191,INC0018565,17
78192,INC0018565,17
78193,INC0018565,17
78194,INC0018566,242
78195,INC0018566,242
78196,INC0018566,242
78197,INC0018566,242
78198,INC0018567,239
78199,INC0018567,239
78200,INC0018567,239
78201,INC0018567,239
78202,INC0018568,40
78203,INC0018568,40
78204,INC0018568,40
78205,INC0018569,17
78206,INC0018569,17
78207,INC0018569,17
78208,INC0018569,17
78209,INC0018570,301
78210,INC0018570,301
78211,INC0018570,301
78212,INC0018570,301
78213,INC0018570,301
78214,INC0018570,301
78215,INC0018570,301
78216,INC0018570,301
78217,INC0018570,301
78218,INC0018570,301
78219,INC0018570,301
78220,INC0018571,131
78221,INC0018571,131
78222,INC0018571,131
78223,INC0018571,131
78224,INC0018573,17
78225,INC0018573,17
78226,INC0018573,17
78227,INC0018573,17
78228,INC0018574,40
78229,INC0018574,40
78230,INC0018575,40
78231,INC0018575,40
78232,INC0018575,40
78233,INC0018575,40
78234,INC0018576,40
78235,INC0018576,40
78236,INC0018576,40
78237,INC0018576,40
78238,INC0018576,40
78239,INC0018576,40
78240,INC0018576,40
78241,INC0018577,17
78242,INC0018577,17
78243,INC0018577,17
78244,INC0018577,17
78245,INC0018577,17
78246,INC0018578,17
78247,INC0018578,17
78248,INC0018578,17
78249,INC0018579,24
78250,INC0018579,24
78251,INC0018579,24
78252,INC0018580,40
78253,INC0018580,40
78254,INC0018580,40
78255,INC0018580,40
78256,INC0018580,40
78257,INC0018582,17
78258,INC0018582,17
78259,INC0018582,17
78260,INC0018582,17
78261,INC0018582,17
78262,INC0018582,17
78263,INC0018582,17
78264,INC0018582,17
78265,INC0018583,1
78266,INC0018583,1
78267,INC0018583,1
78268,INC0018583,1
78269,INC0018584,301
78270,INC0018584,301
78271,INC0018584,301
78272,INC0018584,301
78273,INC0018585,131
78274,INC0018585,131
78275,INC0018585,131
78276,INC0018585,131
78277,INC0018585,131
78278,INC0018585,131
78279,INC0018585,131
78280,INC0018585,131
78281,INC0018585,131
78282,INC0018586,17
78283,INC0018586,17
78284,INC0018586,17
78285,INC0018586,17
78286,INC0018586,17
78287,INC0018587,24
78288,INC0018587,24
78289,INC0018587,24
78290,INC0018588,40
78291,INC0018588,40
78292,INC0018589,17
78293,INC0018589,17
78294,INC0018589,17
78295,INC0018590,216
78296,INC0018590,216
78297,INC0018590,216
78298,INC0018590,216
78299,INC0018590,216
78300,INC0018591,40
78301,INC0018591,40
78302,INC0018591,40
78303,INC0018593,131
78304,INC0018593,131
78305,INC0018593,131
78306,INC0018593,131
78307,INC0018594,319
78308,INC0018594,319
78309,INC0018594,319
78310,INC0018594,319
78311,INC0018594,319
78312,INC0018594,319
78313,INC0018595,40
78314,INC0018595,40
78315,INC0018595,40
78316,INC0018595,40
78317,INC0018597,17
78318,INC0018597,17
78319,INC0018597,17
78320,INC0018598,131
78321,INC0018598,131
78322,INC0018598,131
78323,INC0018598,131
78324,INC0018599,17
78325,INC0018599,17
78326,INC0018599,17
78327,INC0018599,17
78328,INC0018599,17
78329,INC0018599,17
78330,INC0018599,17
78331,INC0018600,24
78332,INC0018600,24
78333,INC0018600,24
78334,INC0018601,40
78335,INC0018601,40
78336,INC0018602,242
78337,INC0018602,242
78338,INC0018602,242
78339,INC0018602,242
78340,INC0018602,242
78341,INC0018602,242
78342,INC0018602,242
78343,INC0018602,242
78344,INC0018602,242
78345,INC0018603,17
78346,INC0018603,17
78347,INC0018603,17
78348,INC0018603,17
78349,INC0018603,17
78350,INC0018603,17
78351,INC0018603,17
78352,INC0018603,17
78353,INC0018603,17
78354,INC0018603,17
78355,INC0018603,17
78356,INC0018603,17
78357,INC0018603,17
78358,INC0018604,17
78359,INC0018604,17
78360,INC0018604,17
78361,INC0018604,17
78362,INC0018604,17
78363,INC0018604,17
78364,INC0018604,17
78365,INC0018604,17
78366,INC0018605,239
78367,INC0018605,239
78368,INC0018605,239
78369,INC0018607,17
78370,INC0018607,17
78371,INC0018607,17
78372,INC0018608,17
78373,INC0018608,17
78374,INC0018608,17
78375,INC0018609,40
78376,INC0018609,40
78377,INC0018609,40
78378,INC0018609,40
78379,INC0018610,17
78380,INC0018610,17
78381,INC0018610,17
78382,INC0018610,17
78383,INC0018610,17
78384,INC0018610,17
78385,INC0018611,17
78386,INC0018611,17
78387,INC0018611,17
78388,INC0018611,17
78389,INC0018613,40
78390,INC0018613,40
78391,INC0018614,17
78392,INC0018614,17
78393,INC0018614,17
78394,INC0018614,17
78395,INC0018614,17
78396,INC0018614,17
78397,INC0018616,40
78398,INC0018616,40
78399,INC0018616,40
78400,INC0018616,40
78401,INC0018616,40
78402,INC0018616,40
78403,INC0018616,40
78404,INC0018616,40
78405,INC0018617,17
78406,INC0018617,17
78407,INC0018617,17
78408,INC0018617,17
78409,INC0018617,17
78410,INC0018617,17
78411,INC0018617,17
78412,INC0018617,17
78413,INC0018617,17
78414,INC0018617,17
78415,INC0018617,17
78416,INC0018617,17
78417,INC0018617,17
78418,INC0018620,17
78419,INC0018620,17
78420,INC0018620,17
78421,INC0018620,17
78422,INC0018620,17
78423,INC0018621,17
78424,INC0018621,17
78425,INC0018621,17
78426,INC0018621,17
78427,INC0018621,17
78428,INC0018621,17
78429,INC0018621,17
78430,INC0018621,17
78431,INC0018621,17
78432,INC0018621,17
78433,INC0018621,17
78434,INC0018621,17
78435,INC0018621,17
78436,INC0018621,17
78437,INC0018621,17
78438,INC0018621,17
78439,INC0018621,17
78440,INC0018621,17
78441,INC0018621,17
78442,INC0018623,40
78443,INC0018623,40
78444,INC0018623,40
78445,INC0018623,40
78446,INC0018624,131
78447,INC0018624,131
78448,INC0018624,131
78449,INC0018624,131
78450,INC0018625,17
78451,INC0018625,17
78452,INC0018625,17
78453,INC0018626,40
78454,INC0018626,40
78455,INC0018627,301
78456,INC0018627,301
78457,INC0018627,301
78458,INC0018627,301
78459,INC0018629,17
78460,INC0018629,17
78461,INC0018629,17
78462,INC0018630,131
78463,INC0018630,131
78464,INC0018630,131
78465,INC0018631,40
78466,INC0018631,40
78467,INC0018631,40
78468,INC0018631,40
78469,INC0018631,40
78470,INC0018631,40
78471,INC0018631,40
78472,INC0018631,40
78473,INC0018633,500
78474,INC0018633,500
78475,INC0018633,500
78476,INC0018633,500
78477,INC0018633,500
78478,INC0018633,500
78479,INC0018634,40
78480,INC0018634,40
78481,INC0018634,40
78482,INC0018634,40
78483,INC0018634,40
78484,INC0018634,40
78485,INC0018634,40
78486,INC0018634,40
78487,INC0018634,40
78488,INC0018634,40
78489,INC0018635,17
78490,INC0018635,17
78491,INC0018635,17
78492,INC0018635,17
78493,INC0018635,17
78494,INC0018636,500
78495,INC0018636,500
78496,INC0018636,500
78497,INC0018636,500
78498,INC0018636,500
78499,INC0018637,17
78500,INC0018637,17
78501,INC0018637,17
78502,INC0018637,17
78503,INC0018637,17
78504,INC0018637,17
78505,INC0018637,17
78506,INC0018637,17
78507,INC0018638,55
78508,INC0018638,55
78509,INC0018638,55
78510,INC0018639,386
78511,INC0018639,386
78512,INC0018639,386
78513,INC0018640,17
78514,INC0018640,17
78515,INC0018640,17
78516,INC0018640,17
78517,INC0018640,17
78518,INC0018640,17
78519,INC0018640,17
78520,INC0018640,17
78521,INC0018640,17
78522,INC0018641,62
78523,INC0018641,62
78524,INC0018641,62
78525,INC0018641,62
78526,INC0018641,62
78527,INC0018641,62
78528,INC0018641,62
78529,INC0018641,62
78530,INC0018641,62
78531,INC0018641,62
78532,INC0018641,62
78533,INC0018641,62
78534,INC0018641,62
78535,INC0018641,62
78536,INC0018641,62
78537,INC0018641,62
78538,INC0018641,62
78539,INC0018641,62
78540,INC0018641,62
78541,INC0018642,460
78542,INC0018642,460
78543,INC0018642,460
78544,INC0018642,460
78545,INC0018642,460
78546,INC0018642,460
78547,INC0018642,460
78548,INC0018643,239
78549,INC0018643,239
78550,INC0018643,239
78551,INC0018643,239
78552,INC0018643,239
78553,INC0018644,17
78554,INC0018644,17
78555,INC0018644,17
78556,INC0018644,17
78557,INC0018644,17
78558,INC0018644,17
78559,INC0018644,17
78560,INC0018645,500
78561,INC0018645,500
78562,INC0018645,500
78563,INC0018645,500
78564,INC0018645,500
78565,INC0018645,500
78566,INC0018645,500
78567,INC0018645,500
78568,INC0018645,500
78569,INC0018645,500
78570,INC0018645,500
78571,INC0018646,40
78572,INC0018646,40
78573,INC0018649,55
78574,INC0018649,55
78575,INC0018649,55
78576,INC0018650,17
78577,INC0018650,17
78578,INC0018650,17
78579,INC0018651,17
78580,INC0018651,17
78581,INC0018651,17
78582,INC0018651,17
78583,INC0018651,17
78584,INC0018651,17
78585,INC0018653,17
78586,INC0018653,17
78587,INC0018653,17
78588,INC0018655,131
78589,INC0018655,131
78590,INC0018655,131
78591,INC0018656,386
78592,INC0018656,386
78593,INC0018656,386
78594,INC0018657,17
78595,INC0018657,17
78596,INC0018657,17
78597,INC0018657,17
78598,INC0018657,17
78599,INC0018657,17
78600,INC0018660,301
78601,INC0018660,301
78602,INC0018660,301
78603,INC0018661,500
78604,INC0018661,500
78605,INC0018661,500
78606,INC0018661,500
78607,INC0018661,500
78608,INC0018662,17
78609,INC0018662,17
78610,INC0018662,17
78611,INC0018662,17
78612,INC0018662,17
78613,INC0018662,17
78614,INC0018662,17
78615,INC0018662,17
78616,INC0018662,17
78617,INC0018662,17
78618,INC0018662,17
78619,INC0018662,17
78620,INC0018662,17
78621,INC0018662,17
78622,INC0018662,17
78623,INC0018662,17
78624,INC0018662,17
78625,INC0018662,17
78626,INC0018663,40
78627,INC0018663,40
78628,INC0018663,40
78629,INC0018664,62
78630,INC0018664,62
78631,INC0018664,62
78632,INC0018664,62
78633,INC0018664,62
78634,INC0018665,500
78635,INC0018665,500
78636,INC0018665,500
78637,INC0018665,500
78638,INC0018666,17
78639,INC0018666,17
78640,INC0018666,17
78641,INC0018667,55
78642,INC0018667,55
78643,INC0018667,55
78644,INC0018668,40
78645,INC0018668,40
78646,INC0018668,40
78647,INC0018668,40
78648,INC0018668,40
78649,INC0018668,40
78650,INC0018668,40
78651,INC0018669,17
78652,INC0018669,17
78653,INC0018669,17
78654,INC0018670,17
78655,INC0018670,17
78656,INC0018670,17
78657,INC0018670,17
78658,INC0018670,17
78659,INC0018670,17
78660,INC0018670,17
78661,INC0018670,17
78662,INC0018672,386
78663,INC0018672,386
78664,INC0018672,386
78665,INC0018673,40
78666,INC0018673,40
78667,INC0018673,40
78668,INC0018674,221
78669,INC0018674,221
78670,INC0018674,221
78671,INC0018674,221
78672,INC0018674,221
78673,INC0018675,17
78674,INC0018675,17
78675,INC0018675,17
78676,INC0018675,17
78677,INC0018675,17
78678,INC0018675,17
78679,INC0018675,17
78680,INC0018675,17
78681,INC0018675,17
78682,INC0018675,17
78683,INC0018675,17
78684,INC0018675,17
78685,INC0018675,17
78686,INC0018675,17
78687,INC0018676,17
78688,INC0018676,17
78689,INC0018676,17
78690,INC0018676,17
78691,INC0018676,17
78692,INC0018676,17
78693,INC0018676,17
78694,INC0018676,17
78695,INC0018677,17
78696,INC0018677,17
78697,INC0018677,17
78698,INC0018677,17
78699,INC0018677,17
78700,INC0018677,17
78701,INC0018677,17
78702,INC0018679,62
78703,INC0018679,62
78704,INC0018679,62
78705,INC0018679,62
78706,INC0018680,242
78707,INC0018680,242
78708,INC0018680,242
78709,INC0018680,242
78710,INC0018680,242
78711,INC0018680,242
78712,INC0018680,242
78713,INC0018681,17
78714,INC0018681,17
78715,INC0018681,17
78716,INC0018684,40
78717,INC0018684,40
78718,INC0018684,40
78719,INC0018684,40
78720,INC0018684,40
78721,INC0018684,40
78722,INC0018684,40
78723,INC0018684,40
78724,INC0018684,40
78725,INC0018685,17
78726,INC0018685,17
78727,INC0018685,17
78728,INC0018685,17
78729,INC0018685,17
78730,INC0018685,17
78731,INC0018685,17
78732,INC0018685,17
78733,INC0018685,17
78734,INC0018685,17
78735,INC0018685,17
78736,INC0018687,17
78737,INC0018687,17
78738,INC0018687,17
78739,INC0018687,17
78740,INC0018687,17
78741,INC0018687,17
78742,INC0018688,500
78743,INC0018688,500
78744,INC0018688,500
78745,INC0018688,500
78746,INC0018688,500
78747,INC0018689,40
78748,INC0018689,40
78749,INC0018689,40
78750,INC0018689,40
78751,INC0018689,40
78752,INC0018689,40
78753,INC0018690,17
78754,INC0018690,17
78755,INC0018690,17
78756,INC0018692,17
78757,INC0018692,17
78758,INC0018692,17
78759,INC0018692,17
78760,INC0018692,17
78761,INC0018692,17
78762,INC0018692,17
78763,INC0018692,17
78764,INC0018692,17
78765,INC0018694,108
78766,INC0018694,108
78767,INC0018694,108
78768,INC0018694,108
78769,INC0018694,108
78770,INC0018695,242
78771,INC0018695,242
78772,INC0018695,242
78773,INC0018695,242
78774,INC0018695,242
78775,INC0018695,242
78776,INC0018695,242
78777,INC0018695,242
78778,INC0018696,40
78779,INC0018696,40
78780,INC0018696,40
78781,INC0018696,40
78782,INC0018696,40
78783,INC0018696,40
78784,INC0018696,40
78785,INC0018696,40
78786,INC0018696,40
78787,INC0018697,32
78788,INC0018697,32
78789,INC0018697,32
78790,INC0018697,32
78791,INC0018699,40
78792,INC0018699,40
78793,INC0018699,40
78794,INC0018699,40
78795,INC0018699,40
78796,INC0018699,40
78797,INC0018699,40
78798,INC0018699,40
78799,INC0018699,40
78800,INC0018699,40
78801,INC0018699,40
78802,INC0018700,184
78803,INC0018700,184
78804,INC0018700,184
78805,INC0018703,386
78806,INC0018703,386
78807,INC0018703,386
78808,INC0018704,17
78809,INC0018704,17
78810,INC0018704,17
78811,INC0018704,17
78812,INC0018704,17
78813,INC0018705,108
78814,INC0018705,108
78815,INC0018705,108
78816,INC0018705,108
78817,INC0018705,108
78818,INC0018705,108
78819,INC0018705,108
78820,INC0018705,108
78821,INC0018705,108
78822,INC0018705,108
78823,INC0018706,55
78824,INC0018706,55
78825,INC0018706,55
78826,INC0018706,55
78827,INC0018706,55
78828,INC0018706,55
78829,INC0018706,55
78830,INC0018706,55
78831,INC0018706,55
78832,INC0018706,55
78833,INC0018706,55
78834,INC0018706,55
78835,INC0018707,17
78836,INC0018707,17
78837,INC0018707,17
78838,INC0018708,430
78839,INC0018708,430
78840,INC0018708,430
78841,INC0018708,430
78842,INC0018710,17
78843,INC0018710,17
78844,INC0018710,17
78845,INC0018711,55
78846,INC0018711,55
78847,INC0018711,55
78848,INC0018711,55
78849,INC0018711,55
78850,INC0018712,17
78851,INC0018712,17
78852,INC0018712,17
78853,INC0018713,386
78854,INC0018713,386
78855,INC0018713,386
78856,INC0018715,460
78857,INC0018715,460
78858,INC0018715,460
78859,INC0018715,460
78860,INC0018715,460
78861,INC0018715,460
78862,INC0018715,460
78863,INC0018715,460
78864,INC0018715,460
78865,INC0018715,460
78866,INC0018715,460
78867,INC0018715,460
78868,INC0018715,460
78869,INC0018718,184
78870,INC0018718,184
78871,INC0018718,184
78872,INC0018718,184
78873,INC0018721,108
78874,INC0018721,108
78875,INC0018721,108
78876,INC0018721,108
78877,INC0018721,108
78878,INC0018721,108
78879,INC0018723,40
78880,INC0018723,40
78881,INC0018723,40
78882,INC0018723,40
78883,INC0018723,40
78884,INC0018723,40
78885,INC0018723,40
78886,INC0018723,40
78887,INC0018723,40
78888,INC0018723,40
78889,INC0018723,40
78890,INC0018723,40
78891,INC0018723,40
78892,INC0018723,40
78893,INC0018723,40
78894,INC0018723,40
78895,INC0018723,40
78896,INC0018728,17
78897,INC0018728,17
78898,INC0018728,17
78899,INC0018729,301
78900,INC0018729,301
78901,INC0018729,301
78902,INC0018731,17
78903,INC0018731,17
78904,INC0018731,17
78905,INC0018731,17
78906,INC0018732,120
78907,INC0018732,120
78908,INC0018732,120
78909,INC0018732,120
78910,INC0018733,301
78911,INC0018733,301
78912,INC0018733,301
78913,INC0018735,386
78914,INC0018735,386
78915,INC0018735,386
78916,INC0018737,500
78917,INC0018737,500
78918,INC0018738,17
78919,INC0018738,17
78920,INC0018738,17
78921,INC0018738,17
78922,INC0018738,17
78923,INC0018738,17
78924,INC0018738,17
78925,INC0018738,17
78926,INC0018738,17
78927,INC0018738,17
78928,INC0018739,17
78929,INC0018739,17
78930,INC0018739,17
78931,INC0018739,17
78932,INC0018739,17
78933,INC0018739,17
78934,INC0018739,17
78935,INC0018739,17
78936,INC0018739,17
78937,INC0018739,17
78938,INC0018739,17
78939,INC0018739,17
78940,INC0018739,17
78941,INC0018742,17
78942,INC0018742,17
78943,INC0018742,17
78944,INC0018742,17
78945,INC0018742,17
78946,INC0018743,221
78947,INC0018743,221
78948,INC0018743,221
78949,INC0018743,221
78950,INC0018745,55
78951,INC0018745,55
78952,INC0018745,55
78953,INC0018747,108
78954,INC0018747,108
78955,INC0018747,108
78956,INC0018747,108
78957,INC0018747,108
78958,INC0018747,108
78959,INC0018747,108
78960,INC0018748,386
78961,INC0018748,386
78962,INC0018748,386
78963,INC0018748,386
78964,INC0018748,386
78965,INC0018748,386
78966,INC0018748,386
78967,INC0018748,386
78968,INC0018748,386
78969,INC0018748,386
78970,INC0018748,386
78971,INC0018748,386
78972,INC0018748,386
78973,INC0018748,386
78974,INC0018748,386
78975,INC0018748,386
78976,INC0018748,386
78977,INC0018748,386
78978,INC0018748,386
78979,INC0018748,386
78980,INC0018748,386
78981,INC0018748,386
78982,INC0018748,386
78983,INC0018748,386
78984,INC0018748,386
78985,INC0018749,512
78986,INC0018749,512
78987,INC0018749,512
78988,INC0018749,512
78989,INC0018750,62
78990,INC0018750,62
78991,INC0018750,62
78992,INC0018750,62
78993,INC0018750,62
78994,INC0018750,62
78995,INC0018750,62
78996,INC0018750,62
78997,INC0018750,62
78998,INC0018750,62
78999,INC0018753,62
79000,INC0018753,62
79001,INC0018753,62
79002,INC0018753,62
79003,INC0018753,62
79004,INC0018753,62
79005,INC0018753,62
79006,INC0018755,24
79007,INC0018755,24
79008,INC0018755,24
79009,INC0018755,24
79010,INC0018755,24
79011,INC0018755,24
79012,INC0018755,24
79013,INC0018755,24
79014,INC0018755,24
79015,INC0018755,24
79016,INC0018755,24
79017,INC0018755,24
79018,INC0018755,24
79019,INC0018755,24
79020,INC0018755,24
79021,INC0018755,24
79022,INC0018755,24
79023,INC0018755,24
79024,INC0018755,24
79025,INC0018757,62
79026,INC0018757,62
79027,INC0018757,62
79028,INC0018759,301
79029,INC0018759,301
79030,INC0018759,301
79031,INC0018759,301
79032,INC0018759,301
79033,INC0018760,24
79034,INC0018760,24
79035,INC0018760,24
79036,INC0018760,24
79037,INC0018760,24
79038,INC0018760,24
79039,INC0018760,24
79040,INC0018760,24
79041,INC0018760,24
79042,INC0018760,24
79043,INC0018760,24
79044,INC0018760,24
79045,INC0018760,24
79046,INC0018760,24
79047,INC0018764,17
79048,INC0018764,17
79049,INC0018764,17
79050,INC0018764,17
79051,INC0018764,17
79052,INC0018764,17
79053,INC0018764,17
79054,INC0018765,17
79055,INC0018765,17
79056,INC0018765,17
79057,INC0018772,55
79058,INC0018772,55
79059,INC0018772,55
79060,INC0018772,55
79061,INC0018772,55
79062,INC0018772,55
79063,INC0018772,55
79064,INC0018772,55
79065,INC0018772,55
79066,INC0018772,55
79067,INC0018772,55
79068,INC0018775,62
79069,INC0018775,62
79070,INC0018775,62
79071,INC0018777,108
79072,INC0018777,108
79073,INC0018777,108
79074,INC0018778,386
79075,INC0018778,386
79076,INC0018778,386
79077,INC0018778,386
79078,INC0018778,386
79079,INC0018779,155
79080,INC0018779,155
79081,INC0018779,155
79082,INC0018779,155
79083,INC0018779,155
79084,INC0018779,155
79085,INC0018779,155
79086,INC0018779,155
79087,INC0018781,301
79088,INC0018781,301
79089,INC0018781,301
79090,INC0018782,17
79091,INC0018782,17
79092,INC0018782,17
79093,INC0018787,55
79094,INC0018787,55
79095,INC0018787,55
79096,INC0018789,17
79097,INC0018789,17
79098,INC0018789,17
79099,INC0018789,17
79100,INC0018789,17
79101,INC0018789,17
79102,INC0018789,17
79103,INC0018789,17
79104,INC0018789,17
79105,INC0018789,17
79106,INC0018792,108
79107,INC0018792,108
79108,INC0018792,108
79109,INC0018795,17
79110,INC0018795,17
79111,INC0018795,17
79112,INC0018797,386
79113,INC0018797,386
79114,INC0018797,386
79115,INC0018799,62
79116,INC0018799,62
79117,INC0018803,221
79118,INC0018803,221
79119,INC0018803,221
79120,INC0018803,221
79121,INC0018804,500
79122,INC0018804,500
79123,INC0018805,55
79124,INC0018805,55
79125,INC0018805,55
79126,INC0018805,55
79127,INC0018805,55
79128,INC0018805,55
79129,INC0018805,55
79130,INC0018805,55
79131,INC0018809,62
79132,INC0018809,62
79133,INC0018809,62
79134,INC0018809,62
79135,INC0018810,239
79136,INC0018810,239
79137,INC0018810,239
79138,INC0018810,239
79139,INC0018810,239
79140,INC0018810,239
79141,INC0018810,239
79142,INC0018810,239
79143,INC0018810,239
79144,INC0018810,239
79145,INC0018810,239
79146,INC0018810,239
79147,INC0018810,239
79148,INC0018813,386
79149,INC0018813,386
79150,INC0018813,386
79151,INC0018813,386
79152,INC0018813,386
79153,INC0018813,386
79154,INC0018813,386
79155,INC0018813,386
79156,INC0018813,386
79157,INC0018814,108
79158,INC0018814,108
79159,INC0018814,108
79160,INC0018817,386
79161,INC0018817,386
79162,INC0018817,386
79163,INC0018817,386
79164,INC0018820,62
79165,INC0018820,62
79166,INC0018820,62
79167,INC0018820,62
79168,INC0018820,62
79169,INC0018820,62
79170,INC0018820,62
79171,INC0018822,17
79172,INC0018822,17
79173,INC0018822,17
79174,INC0018822,17
79175,INC0018822,17
79176,INC0018822,17
79177,INC0018823,360
79178,INC0018823,360
79179,INC0018823,360
79180,INC0018823,360
79181,INC0018825,500
79182,INC0018825,500
79183,INC0018825,500
79184,INC0018826,24
79185,INC0018826,24
79186,INC0018826,24
79187,INC0018827,24
79188,INC0018827,24
79189,INC0018827,24
79190,INC0018828,62
79191,INC0018828,62
79192,INC0018829,46
79193,INC0018829,46
79194,INC0018829,46
79195,INC0018830,17
79196,INC0018830,17
79197,INC0018830,17
79198,INC0018830,17
79199,INC0018830,17
79200,INC0018830,17
79201,INC0018831,386
79202,INC0018831,386
79203,INC0018831,386
79204,INC0018835,221
79205,INC0018835,221
79206,INC0018835,221
79207,INC0018835,221
79208,INC0018837,108
79209,INC0018837,108
79210,INC0018837,108
79211,INC0018839,354
79212,INC0018839,354
79213,INC0018839,354
79214,INC0018839,354
79215,INC0018839,354
79216,INC0018839,354
79217,INC0018841,62
79218,INC0018841,62
79219,INC0018843,386
79220,INC0018843,386
79221,INC0018843,386
79222,INC0018844,17
79223,INC0018844,17
79224,INC0018844,17
79225,INC0018844,17
79226,INC0018844,17
79227,INC0018845,17
79228,INC0018845,17
79229,INC0018845,17
79230,INC0018846,55
79231,INC0018846,55
79232,INC0018846,55
79233,INC0018847,500
79234,INC0018847,500
79235,INC0018848,500
79236,INC0018848,500
79237,INC0018849,62
79238,INC0018849,62
79239,INC0018851,108
79240,INC0018851,108
79241,INC0018851,108
79242,INC0018854,17
79243,INC0018854,17
79244,INC0018854,17
79245,INC0018854,17
79246,INC0018854,17
79247,INC0018855,62
79248,INC0018855,62
79249,INC0018855,62
79250,INC0018855,62
79251,INC0018855,62
79252,INC0018855,62
79253,INC0018855,62
79254,INC0018855,62
79255,INC0018856,500
79256,INC0018856,500
79257,INC0018857,55
79258,INC0018857,55
79259,INC0018857,55
79260,INC0018857,55
79261,INC0018857,55
79262,INC0018857,55
79263,INC0018857,55
79264,INC0018857,55
79265,INC0018857,55
79266,INC0018857,55
79267,INC0018857,55
79268,INC0018857,55
79269,INC0018857,55
79270,INC0018857,55
79271,INC0018857,55
79272,INC0018857,55
79273,INC0018857,55
79274,INC0018857,55
79275,INC0018857,55
79276,INC0018858,62
79277,INC0018858,62
79278,INC0018858,62
79279,INC0018858,62
79280,INC0018858,62
79281,INC0018858,62
79282,INC0018858,62
79283,INC0018859,500
79284,INC0018859,500
79285,INC0018859,500
79286,INC0018859,500
79287,INC0018859,500
79288,INC0018859,500
79289,INC0018859,500
79290,INC0018859,500
79291,INC0018860,386
79292,INC0018860,386
79293,INC0018860,386
79294,INC0018861,17
79295,INC0018861,17
79296,INC0018861,17
79297,INC0018862,17
79298,INC0018862,17
79299,INC0018862,17
79300,INC0018863,386
79301,INC0018863,386
79302,INC0018863,386
79303,INC0018863,386
79304,INC0018863,386
79305,INC0018865,108
79306,INC0018865,108
79307,INC0018865,108
79308,INC0018866,500
79309,INC0018866,500
79310,INC0018866,500
79311,INC0018866,500
79312,INC0018866,500
79313,INC0018866,500
79314,INC0018866,500
79315,INC0018866,500
79316,INC0018866,500
79317,INC0018866,500
79318,INC0018866,500
79319,INC0018866,500
79320,INC0018866,500
79321,INC0018867,17
79322,INC0018867,17
79323,INC0018867,17
79324,INC0018869,17
79325,INC0018869,17
79326,INC0018869,17
79327,INC0018869,17
79328,INC0018869,17
79329,INC0018870,386
79330,INC0018870,386
79331,INC0018870,386
79332,INC0018870,386
79333,INC0018871,17
79334,INC0018871,17
79335,INC0018871,17
79336,INC0018871,17
79337,INC0018872,58
79338,INC0018872,58
79339,INC0018872,58
79340,INC0018872,58
79341,INC0018872,58
79342,INC0018872,58
79343,INC0018872,58
79344,INC0018872,58
79345,INC0018875,62
79346,INC0018875,62
79347,INC0018875,62
79348,INC0018875,62
79349,INC0018875,62
79350,INC0018876,17
79351,INC0018876,17
79352,INC0018876,17
79353,INC0018876,17
79354,INC0018876,17
79355,INC0018876,17
79356,INC0018876,17
79357,INC0018877,17
79358,INC0018877,17
79359,INC0018877,17
79360,INC0018878,305
79361,INC0018878,305
79362,INC0018878,305
79363,INC0018879,17
79364,INC0018879,17
79365,INC0018879,17
79366,INC0018879,17
79367,INC0018879,17
79368,INC0018880,58
79369,INC0018880,58
79370,INC0018880,58
79371,INC0018880,58
79372,INC0018880,58
79373,INC0018881,62
79374,INC0018881,62
79375,INC0018881,62
79376,INC0018883,17
79377,INC0018883,17
79378,INC0018883,17
79379,INC0018883,17
79380,INC0018883,17
79381,INC0018883,17
79382,INC0018883,17
79383,INC0018884,305
79384,INC0018884,305
79385,INC0018884,305
79386,INC0018885,17
79387,INC0018885,17
79388,INC0018885,17
79389,INC0018885,17
79390,INC0018885,17
79391,INC0018886,62
79392,INC0018886,62
79393,INC0018890,305
79394,INC0018890,305
79395,INC0018890,305
79396,INC0018892,62
79397,INC0018892,62
79398,INC0018893,17
79399,INC0018893,17
79400,INC0018893,17
79401,INC0018893,17
79402,INC0018893,17
79403,INC0018893,17
79404,INC0018893,17
79405,INC0018894,58
79406,INC0018894,58
79407,INC0018894,58
79408,INC0018894,58
79409,INC0018895,62
79410,INC0018895,62
79411,INC0018897,305
79412,INC0018897,305
79413,INC0018897,305
79414,INC0018897,305
79415,INC0018897,305
79416,INC0018897,305
79417,INC0018897,305
79418,INC0018897,305
79419,INC0018897,305
79420,INC0018897,305
79421,INC0018897,305
79422,INC0018897,305
79423,INC0018897,305
79424,INC0018898,58
79425,INC0018898,58
79426,INC0018898,58
79427,INC0018898,58
